team,tournament_year,goals_scored,fbref_goals_per90,fbref_xg_per90,fbref_assists_per90
Spain,1997,11,1.1,0.935,0.44000000000000006
Spain,1998,12,1.2,1.02,0.48
Spain,1999,38,3.8,3.23,1.52
Spain,2000,12,1.2,1.02,0.48
Spain,2001,16,1.6,1.36,0.6400000000000001
Spain,2002,15,1.5,1.275,0.6000000000000001
Spain,2003,16,1.6,1.36,0.6400000000000001
Spain,2004,5,0.5,0.425,0.2
Spain,2005,22,2.2,1.87,0.8800000000000001
Spain,2006,15,1.5,1.275,0.6000000000000001
Spain,2007,17,1.7,1.4449999999999998,0.68
Spain,2008,22,2.2,1.87,0.8800000000000001
Spain,2009,29,2.9,2.465,1.16
Spain,2010,18,1.8,1.53,0.7200000000000001
Spain,2011,16,1.6,1.36,0.6400000000000001
Spain,2012,18,1.8,1.53,0.7200000000000001
Spain,2013,23,2.3,1.9549999999999998,0.9199999999999999
Spain,2014,17,1.7,1.4449999999999998,0.68
Spain,2015,10,1.0,0.85,0.4
Spain,2016,20,2.0,1.7,0.8
Spain,2017,21,2.1,1.785,0.8400000000000001
Spain,2018,19,1.9,1.615,0.76
Spain,2019,31,3.1,2.635,1.2400000000000002
Spain,2020,13,1.3,1.105,0.52
Spain,2021,31,3.1,2.635,1.2400000000000002
Spain,2022,17,1.7,1.4449999999999998,0.68
Spain,2023,27,2.7,2.295,1.08
Spain,2024,28,2.8,2.38,1.1199999999999999
Spain,2025,33,3.3,2.8049999999999997,1.32
Sri Lanka,1996,4,0.4,0.34,0.16000000000000003
Sri Lanka,2001,8,0.8,0.68,0.32000000000000006
Sri Lanka,2003,3,0.3,0.255,0.12
Sri Lanka,2004,4,0.4,0.34,0.16000000000000003
Sri Lanka,2011,1,0.1,0.085,0.04000000000000001
Sri Lanka,2015,1,0.1,0.085,0.04000000000000001
Sri Lanka,2021,2,0.2,0.17,0.08000000000000002
Sri Lanka,2023,1,0.1,0.085,0.04000000000000001
Sudan,1957,3,0.3,0.255,0.12
Sudan,1959,2,0.2,0.17,0.08000000000000002
Sudan,1963,6,0.6,0.51,0.24
Sudan,1968,6,0.6,0.51,0.24
Sudan,1969,9,0.9,0.765,0.36000000000000004
Sudan,1970,8,0.8,0.68,0.32000000000000006
Sudan,1972,5,0.5,0.425,0.2
Sudan,1976,3,0.3,0.255,0.12
Sudan,1980,1,0.1,0.085,0.04000000000000001
Sudan,1984,1,0.1,0.085,0.04000000000000001
Sudan,1988,1,0.1,0.085,0.04000000000000001
Sudan,1996,2,0.2,0.17,0.08000000000000002
Sudan,2000,4,0.4,0.34,0.16000000000000003
Sudan,2001,6,0.6,0.51,0.24
Sudan,2003,3,0.3,0.255,0.12
Sudan,2004,2,0.2,0.17,0.08000000000000002
Sudan,2005,4,0.4,0.34,0.16000000000000003
Sudan,2008,9,0.9,0.765,0.36000000000000004
Sudan,2009,2,0.2,0.17,0.08000000000000002
Sudan,2012,4,0.4,0.34,0.16000000000000003
Sudan,2013,3,0.3,0.255,0.12
Sudan,2019,3,0.3,0.255,0.12
Sudan,2021,5,0.5,0.425,0.2
Sudan,2022,1,0.1,0.085,0.04000000000000001
Sudan,2023,2,0.2,0.17,0.08000000000000002
Sudan,2024,5,0.5,0.425,0.2
Sudan,2025,2,0.2,0.17,0.08000000000000002
Sudan,2026,1,0.1,0.085,0.04000000000000001
Suriname,1960,1,0.1,0.085,0.04000000000000001
Suriname,1965,8,0.8,0.68,0.32000000000000006
Suriname,1968,10,1.0,0.85,0.4
Suriname,1977,6,0.6,0.51,0.24
Suriname,1985,2,0.2,0.17,0.08000000000000002
Suriname,1992,4,0.4,0.34,0.16000000000000003
Suriname,2000,1,0.1,0.085,0.04000000000000001
Suriname,2004,12,1.2,1.02,0.48
Suriname,2008,14,1.4,1.19,0.5599999999999999
Suriname,2011,5,0.5,0.425,0.2
Suriname,2015,1,0.1,0.085,0.04000000000000001
Suriname,2021,18,1.8,1.53,0.7200000000000001
Suriname,2024,8,0.8,0.68,0.32000000000000006
Suriname,2025,14,1.4,1.19,0.5599999999999999
Suriname,2026,1,0.1,0.085,0.04000000000000001
Sweden,1924,18,1.8,1.53,0.7200000000000001
Sweden,1933,8,0.8,0.68,0.32000000000000006
Sweden,1934,4,0.4,0.34,0.16000000000000003
Sweden,1937,11,1.1,0.935,0.44000000000000006
Sweden,1938,11,1.1,0.935,0.44000000000000006
Sweden,1949,6,0.6,0.51,0.24
Sweden,1950,11,1.1,0.935,0.44000000000000006
Sweden,1953,9,0.9,0.765,0.36000000000000004
Sweden,1958,12,1.2,1.02,0.48
Sweden,1960,2,0.2,0.17,0.08000000000000002
Sweden,1961,9,0.9,0.765,0.36000000000000004
Sweden,1962,3,0.3,0.255,0.12
Sweden,1963,3,0.3,0.255,0.12
Sweden,1964,3,0.3,0.255,0.12
Sweden,1965,9,0.9,0.765,0.36000000000000004
Sweden,1966,2,0.2,0.17,0.08000000000000002
Sweden,1967,7,0.7,0.595,0.27999999999999997
Sweden,1968,5,0.5,0.425,0.2
Sweden,1969,7,0.7,0.595,0.27999999999999997
Sweden,1970,4,0.4,0.34,0.16000000000000003
Sweden,1971,1,0.1,0.085,0.04000000000000001
Sweden,1972,7,0.7,0.595,0.27999999999999997
Sweden,1973,10,1.0,0.85,0.4
Sweden,1974,7,0.7,0.595,0.27999999999999997
Sweden,1975,8,0.8,0.68,0.32000000000000006
Sweden,1976,4,0.4,0.34,0.16000000000000003
Sweden,1977,3,0.3,0.255,0.12
Sweden,1978,4,0.4,0.34,0.16000000000000003
Sweden,1979,6,0.6,0.51,0.24
Sweden,1980,1,0.1,0.085,0.04000000000000001
Sweden,1981,6,0.6,0.51,0.24
Sweden,1982,3,0.3,0.255,0.12
Sweden,1983,11,1.1,0.935,0.44000000000000006
Sweden,1984,7,0.7,0.595,0.27999999999999997
Sweden,1985,7,0.7,0.595,0.27999999999999997
Sweden,1986,8,0.8,0.68,0.32000000000000006
Sweden,1987,4,0.4,0.34,0.16000000000000003
Sweden,1988,2,0.2,0.17,0.08000000000000002
Sweden,1989,7,0.7,0.595,0.27999999999999997
Sweden,1990,3,0.3,0.255,0.12
Sweden,1992,12,1.2,1.02,0.48
Sweden,1993,13,1.3,1.105,0.52
Sweden,1994,20,2.0,1.7,0.8
Sweden,1995,4,0.4,0.34,0.16000000000000003
Sweden,1996,7,0.7,0.595,0.27999999999999997
Sweden,1997,9,0.9,0.765,0.36000000000000004
Sweden,1998,3,0.3,0.255,0.12
Sweden,1999,7,0.7,0.595,0.27999999999999997
Sweden,2000,4,0.4,0.34,0.16000000000000003
Sweden,2001,18,1.8,1.53,0.7200000000000001
Sweden,2002,6,0.6,0.51,0.24
Sweden,2003,18,1.8,1.53,0.7200000000000001
Sweden,2004,22,2.2,1.87,0.8800000000000001
Sweden,2005,16,1.6,1.36,0.6400000000000001
Sweden,2006,11,1.1,0.935,0.44000000000000006
Sweden,2007,12,1.2,1.02,0.48
Sweden,2008,5,0.5,0.425,0.2
Sweden,2009,11,1.1,0.935,0.44000000000000006
Sweden,2010,9,0.9,0.765,0.36000000000000004
Sweden,2011,22,2.2,1.87,0.8800000000000001
Sweden,2012,13,1.3,1.105,0.52
Sweden,2013,13,1.3,1.105,0.52
Sweden,2014,5,0.5,0.425,0.2
Sweden,2015,14,1.4,1.19,0.5599999999999999
Sweden,2016,7,0.7,0.595,0.27999999999999997
Sweden,2017,21,2.1,1.785,0.8400000000000001
Sweden,2018,11,1.1,0.935,0.44000000000000006
Sweden,2019,23,2.3,1.9549999999999998,0.9199999999999999
Sweden,2020,5,0.5,0.425,0.2
Sweden,2021,17,1.7,1.4449999999999998,0.68
Sweden,2022,8,0.8,0.68,0.32000000000000006
Sweden,2023,14,1.4,1.19,0.5599999999999999
Sweden,2024,19,1.9,1.615,0.76
Sweden,2025,4,0.4,0.34,0.16000000000000003
Sweden,2026,11,1.1,0.935,0.44000000000000006
Switzerland,1924,15,1.5,1.275,0.6000000000000001
Switzerland,1933,4,0.4,0.34,0.16000000000000003
Switzerland,1934,5,0.5,0.425,0.2
Switzerland,1938,7,0.7,0.595,0.27999999999999997
Switzerland,1949,8,0.8,0.68,0.32000000000000006
Switzerland,1950,4,0.4,0.34,0.16000000000000003
Switzerland,1954,11,1.1,0.935,0.44000000000000006
Switzerland,1957,6,0.6,0.51,0.24
Switzerland,1960,4,0.4,0.34,0.16000000000000003
Switzerland,1961,7,0.7,0.595,0.27999999999999997
Switzerland,1962,3,0.3,0.255,0.12
Switzerland,1963,1,0.1,0.085,0.04000000000000001
Switzerland,1964,2,0.2,0.17,0.08000000000000002
Switzerland,1965,5,0.5,0.425,0.2
Switzerland,1966,3,0.3,0.255,0.12
Switzerland,1967,14,1.4,1.19,0.5599999999999999
Switzerland,1968,2,0.2,0.17,0.08000000000000002
Switzerland,1969,4,0.4,0.34,0.16000000000000003
Switzerland,1970,3,0.3,0.255,0.12
Switzerland,1971,9,0.9,0.765,0.36000000000000004
Switzerland,1973,2,0.2,0.17,0.08000000000000002
Switzerland,1974,1,0.1,0.085,0.04000000000000001
Switzerland,1975,4,0.4,0.34,0.16000000000000003
Switzerland,1976,1,0.1,0.085,0.04000000000000001
Switzerland,1977,2,0.2,0.17,0.08000000000000002
Switzerland,1978,1,0.1,0.085,0.04000000000000001
Switzerland,1979,6,0.6,0.51,0.24
Switzerland,1980,2,0.2,0.17,0.08000000000000002
Switzerland,1981,7,0.7,0.595,0.27999999999999997
Switzerland,1982,2,0.2,0.17,0.08000000000000002
Switzerland,1983,5,0.5,0.425,0.2
Switzerland,1984,2,0.2,0.17,0.08000000000000002
Switzerland,1985,3,0.3,0.255,0.12
Switzerland,1986,3,0.3,0.255,0.12
Switzerland,1987,6,0.6,0.51,0.24
Switzerland,1988,4,0.4,0.34,0.16000000000000003
Switzerland,1989,6,0.6,0.51,0.24
Switzerland,1990,7,0.7,0.595,0.27999999999999997
Switzerland,1991,12,1.2,1.02,0.48
Switzerland,1992,14,1.4,1.19,0.5599999999999999
Switzerland,1993,9,0.9,0.765,0.36000000000000004
Switzerland,1994,12,1.2,1.02,0.48
Switzerland,1995,8,0.8,0.68,0.32000000000000006
Switzerland,1996,4,0.4,0.34,0.16000000000000003
Switzerland,1997,8,0.8,0.68,0.32000000000000006
Switzerland,1998,1,0.1,0.085,0.04000000000000001
Switzerland,1999,8,0.8,0.68,0.32000000000000006
Switzerland,2000,7,0.7,0.595,0.27999999999999997
Switzerland,2001,11,1.1,0.935,0.44000000000000006
Switzerland,2002,7,0.7,0.595,0.27999999999999997
Switzerland,2003,8,0.8,0.68,0.32000000000000006
Switzerland,2004,10,1.0,0.85,0.4
Switzerland,2005,13,1.3,1.105,0.52
Switzerland,2006,4,0.4,0.34,0.16000000000000003
Switzerland,2008,10,1.0,0.85,0.4
Switzerland,2009,11,1.1,0.935,0.44000000000000006
Switzerland,2010,6,0.6,0.51,0.24
Switzerland,2011,7,0.7,0.595,0.27999999999999997
Switzerland,2012,7,0.7,0.595,0.27999999999999997
Switzerland,2013,10,1.0,0.85,0.4
Switzerland,2014,15,1.5,1.275,0.6000000000000001
Switzerland,2015,16,1.6,1.36,0.6400000000000001
Switzerland,2016,12,1.2,1.02,0.48
Switzerland,2017,15,1.5,1.275,0.6000000000000001
Switzerland,2018,19,1.9,1.615,0.76
Switzerland,2019,20,2.0,1.7,0.8
Switzerland,2020,6,0.6,0.51,0.24
Switzerland,2021,23,2.3,1.9549999999999998,0.9199999999999999
Switzerland,2022,11,1.1,0.935,0.44000000000000006
Switzerland,2023,22,2.2,1.87,0.8800000000000001
Switzerland,2024,14,1.4,1.19,0.5599999999999999
Switzerland,2025,14,1.4,1.19,0.5599999999999999
Switzerland,2026,1,0.1,0.085,0.04000000000000001
Syria,1957,1,0.1,0.085,0.04000000000000001
Syria,1973,6,0.6,0.51,0.24
Syria,1976,2,0.2,0.17,0.08000000000000002
Syria,1980,3,0.3,0.255,0.12
Syria,1981,2,0.2,0.17,0.08000000000000002
Syria,1984,3,0.3,0.255,0.12
Syria,1985,8,0.8,0.68,0.32000000000000006
Syria,1988,2,0.2,0.17,0.08000000000000002
Syria,1989,7,0.7,0.595,0.27999999999999997
Syria,1993,14,1.4,1.19,0.5599999999999999
Syria,1996,3,0.3,0.255,0.12
Syria,1997,27,2.7,2.295,1.08
Syria,2001,40,4.0,3.4,1.6
Syria,2004,7,0.7,0.595,0.27999999999999997
Syria,2007,16,1.6,1.36,0.6400000000000001
Syria,2008,7,0.7,0.595,0.27999999999999997
Syria,2011,4,0.4,0.34,0.16000000000000003
Syria,2015,20,2.0,1.7,0.8
Syria,2016,7,0.7,0.595,0.27999999999999997
Syria,2017,10,1.0,0.85,0.4
Syria,2019,16,1.6,1.36,0.6400000000000001
Syria,2021,13,1.3,1.105,0.52
Syria,2022,4,0.4,0.34,0.16000000000000003
Syria,2023,1,0.1,0.085,0.04000000000000001
Syria,2024,10,1.0,0.85,0.4
São Tomé and Príncipe,2000,2,0.2,0.17,0.08000000000000002
São Tomé and Príncipe,2011,1,0.1,0.085,0.04000000000000001
São Tomé and Príncipe,2015,1,0.1,0.085,0.04000000000000001
São Tomé and Príncipe,2019,1,0.1,0.085,0.04000000000000001
São Tomé and Príncipe,2024,1,0.1,0.085,0.04000000000000001
São Tomé and Príncipe,2025,4,0.4,0.34,0.16000000000000003
Tahiti,1973,8,0.8,0.68,0.32000000000000006
Tahiti,1980,23,2.3,1.9549999999999998,0.9199999999999999
Tahiti,1992,5,0.5,0.425,0.2
Tahiti,1995,1,0.1,0.085,0.04000000000000001
Tahiti,1996,2,0.2,0.17,0.08000000000000002
Tahiti,1997,2,0.2,0.17,0.08000000000000002
Tahiti,1998,8,0.8,0.68,0.32000000000000006
Tahiti,2000,2,0.2,0.17,0.08000000000000002
Tahiti,2001,14,1.4,1.19,0.5599999999999999
Tahiti,2002,8,0.8,0.68,0.32000000000000006
Tahiti,2004,7,0.7,0.595,0.27999999999999997
Tahiti,2012,20,2.0,1.7,0.8
Tahiti,2013,3,0.3,0.255,0.12
Tahiti,2016,7,0.7,0.595,0.27999999999999997
Tahiti,2017,4,0.4,0.34,0.16000000000000003
Tahiti,2022,1,0.1,0.085,0.04000000000000001
Tahiti,2024,10,1.0,0.85,0.4
Taiwan,1960,2,0.2,0.17,0.08000000000000002
Taiwan,1968,3,0.3,0.255,0.12
Taiwan,1977,1,0.1,0.085,0.04000000000000001
Taiwan,1981,5,0.5,0.425,0.2
Taiwan,1985,1,0.1,0.085,0.04000000000000001
Taiwan,1988,1,0.1,0.085,0.04000000000000001
Taiwan,1993,3,0.3,0.255,0.12
Taiwan,1997,4,0.4,0.34,0.16000000000000003
Taiwan,2003,6,0.6,0.51,0.24
Taiwan,2004,3,0.3,0.255,0.12
Taiwan,2011,4,0.4,0.34,0.16000000000000003
Taiwan,2015,6,0.6,0.51,0.24
Taiwan,2016,1,0.1,0.085,0.04000000000000001
Taiwan,2019,2,0.2,0.17,0.08000000000000002
Taiwan,2021,2,0.2,0.17,0.08000000000000002
Taiwan,2023,7,0.7,0.595,0.27999999999999997
Taiwan,2024,2,0.2,0.17,0.08000000000000002
Tajikistan,1997,15,1.5,1.275,0.6000000000000001
Tajikistan,2000,16,1.6,1.36,0.6400000000000001
Tajikistan,2003,4,0.4,0.34,0.16000000000000003
Tajikistan,2004,5,0.5,0.425,0.2
Tajikistan,2007,7,0.7,0.595,0.27999999999999997
Tajikistan,2012,1,0.1,0.085,0.04000000000000001
Tajikistan,2015,9,0.9,0.765,0.36000000000000004
Tajikistan,2019,6,0.6,0.51,0.24
Tajikistan,2021,8,0.8,0.68,0.32000000000000006
Tajikistan,2023,7,0.7,0.595,0.27999999999999997
Tajikistan,2024,7,0.7,0.595,0.27999999999999997
Tanzania,1972,1,0.1,0.085,0.04000000000000001
Tanzania,1980,10,1.0,0.85,0.4
Tanzania,1984,1,0.1,0.085,0.04000000000000001
Tanzania,1992,2,0.2,0.17,0.08000000000000002
Tanzania,1993,1,0.1,0.085,0.04000000000000001
Tanzania,1996,1,0.1,0.085,0.04000000000000001
Tanzania,2000,2,0.2,0.17,0.08000000000000002
Tanzania,2008,9,0.9,0.765,0.36000000000000004
Tanzania,2011,2,0.2,0.17,0.08000000000000002
Tanzania,2012,2,0.2,0.17,0.08000000000000002
Tanzania,2013,6,0.6,0.51,0.24
Tanzania,2015,4,0.4,0.34,0.16000000000000003
Tanzania,2019,4,0.4,0.34,0.16000000000000003
Tanzania,2021,6,0.6,0.51,0.24
Tanzania,2023,1,0.1,0.085,0.04000000000000001
Tanzania,2024,2,0.2,0.17,0.08000000000000002
Tanzania,2025,4,0.4,0.34,0.16000000000000003
Thailand,1972,6,0.6,0.51,0.24
Thailand,1977,8,0.8,0.68,0.32000000000000006
Thailand,1981,3,0.3,0.255,0.12
Thailand,1985,4,0.4,0.34,0.16000000000000003
Thailand,1989,2,0.2,0.17,0.08000000000000002
Thailand,1992,1,0.1,0.085,0.04000000000000001
Thailand,1993,13,1.3,1.105,0.52
Thailand,1996,2,0.2,0.17,0.08000000000000002
Thailand,1997,5,0.5,0.425,0.2
Thailand,2000,2,0.2,0.17,0.08000000000000002
Thailand,2001,25,2.5,2.125,1.0
Thailand,2004,10,1.0,0.85,0.4
Thailand,2007,18,1.8,1.53,0.7200000000000001
Thailand,2008,5,0.5,0.425,0.2
Thailand,2011,7,0.7,0.595,0.27999999999999997
Thailand,2015,12,1.2,1.02,0.48
Thailand,2016,5,0.5,0.425,0.2
Thailand,2017,3,0.3,0.255,0.12
Thailand,2019,10,1.0,0.85,0.4
Thailand,2021,3,0.3,0.255,0.12
Thailand,2023,4,0.4,0.34,0.16000000000000003
Thailand,2024,8,0.8,0.68,0.32000000000000006
Timor-Leste,2007,3,0.3,0.255,0.12
Timor-Leste,2011,1,0.1,0.085,0.04000000000000001
Timor-Leste,2019,2,0.2,0.17,0.08000000000000002
Togo,1972,4,0.4,0.34,0.16000000000000003
Togo,1976,2,0.2,0.17,0.08000000000000002
Togo,1977,1,0.1,0.085,0.04000000000000001
Togo,1980,2,0.2,0.17,0.08000000000000002
Togo,1984,1,0.1,0.085,0.04000000000000001
Togo,1992,1,0.1,0.085,0.04000000000000001
Togo,1993,1,0.1,0.085,0.04000000000000001
Togo,1996,5,0.5,0.425,0.2
Togo,1997,4,0.4,0.34,0.16000000000000003
Togo,1998,4,0.4,0.34,0.16000000000000003
Togo,2000,5,0.5,0.425,0.2
Togo,2001,10,1.0,0.85,0.4
Togo,2003,2,0.2,0.17,0.08000000000000002
Togo,2004,6,0.6,0.51,0.24
Togo,2005,14,1.4,1.19,0.5599999999999999
Togo,2006,3,0.3,0.255,0.12
Togo,2008,8,0.8,0.68,0.32000000000000006
Togo,2009,3,0.3,0.255,0.12
Togo,2011,2,0.2,0.17,0.08000000000000002
Togo,2012,1,0.1,0.085,0.04000000000000001
Togo,2013,7,0.7,0.595,0.27999999999999997
Togo,2017,2,0.2,0.17,0.08000000000000002
Togo,2019,3,0.3,0.255,0.12
Togo,2021,5,0.5,0.425,0.2
Togo,2023,1,0.1,0.085,0.04000000000000001
Togo,2024,1,0.1,0.085,0.04000000000000001
Togo,2025,3,0.3,0.255,0.12
Tonga,1996,3,0.3,0.255,0.12
Tonga,2001,7,0.7,0.595,0.27999999999999997
Tonga,2004,2,0.2,0.17,0.08000000000000002
Tonga,2011,4,0.4,0.34,0.16000000000000003
Tonga,2015,1,0.1,0.085,0.04000000000000001
Tonga,2024,4,0.4,0.34,0.16000000000000003
Trinidad and Tobago,1965,5,0.5,0.425,0.2
Trinidad and Tobago,1967,6,0.6,0.51,0.24
Trinidad and Tobago,1968,4,0.4,0.34,0.16000000000000003
Trinidad and Tobago,1969,4,0.4,0.34,0.16000000000000003
Trinidad and Tobago,1971,7,0.7,0.595,0.27999999999999997
Trinidad and Tobago,1973,11,1.1,0.935,0.44000000000000006
Trinidad and Tobago,1985,2,0.2,0.17,0.08000000000000002
Trinidad and Tobago,1989,7,0.7,0.595,0.27999999999999997
Trinidad and Tobago,1991,3,0.3,0.255,0.12
Trinidad and Tobago,1992,7,0.7,0.595,0.27999999999999997
Trinidad and Tobago,1996,19,1.9,1.615,0.76
Trinidad and Tobago,1998,5,0.5,0.425,0.2
Trinidad and Tobago,2000,34,3.4,2.8899999999999997,1.36
Trinidad and Tobago,2001,5,0.5,0.425,0.2
Trinidad and Tobago,2002,1,0.1,0.085,0.04000000000000001
Trinidad and Tobago,2004,18,1.8,1.53,0.7200000000000001
Trinidad and Tobago,2005,15,1.5,1.275,0.6000000000000001
Trinidad and Tobago,2007,2,0.2,0.17,0.08000000000000002
Trinidad and Tobago,2008,12,1.2,1.02,0.48
Trinidad and Tobago,2009,10,1.0,0.85,0.4
Trinidad and Tobago,2011,11,1.1,0.935,0.44000000000000006
Trinidad and Tobago,2013,4,0.4,0.34,0.16000000000000003
Trinidad and Tobago,2015,12,1.2,1.02,0.48
Trinidad and Tobago,2016,12,1.2,1.02,0.48
Trinidad and Tobago,2017,6,0.6,0.51,0.24
Trinidad and Tobago,2019,1,0.1,0.085,0.04000000000000001
Trinidad and Tobago,2021,7,0.7,0.595,0.27999999999999997
Trinidad and Tobago,2023,4,0.4,0.34,0.16000000000000003
Trinidad and Tobago,2024,9,0.9,0.765,0.36000000000000004
Trinidad and Tobago,2025,16,1.6,1.36,0.6400000000000001
Tunisia,1960,3,0.3,0.255,0.12
Tunisia,1961,1,0.1,0.085,0.04000000000000001
Tunisia,1962,5,0.5,0.425,0.2
Tunisia,1963,3,0.3,0.255,0.12
Tunisia,1965,6,0.6,0.51,0.24
Tunisia,1968,2,0.2,0.17,0.08000000000000002
Tunisia,1969,2,0.2,0.17,0.08000000000000002
Tunisia,1972,3,0.3,0.255,0.12
Tunisia,1973,2,0.2,0.17,0.08000000000000002
Tunisia,1976,1,0.1,0.085,0.04000000000000001
Tunisia,1977,14,1.4,1.19,0.5599999999999999
Tunisia,1978,7,0.7,0.595,0.27999999999999997
Tunisia,1980,2,0.2,0.17,0.08000000000000002
Tunisia,1982,1,0.1,0.085,0.04000000000000001
Tunisia,1984,6,0.6,0.51,0.24
Tunisia,1985,5,0.5,0.425,0.2
Tunisia,1988,5,0.5,0.425,0.2
Tunisia,1989,5,0.5,0.425,0.2
Tunisia,1992,6,0.6,0.51,0.24
Tunisia,1993,8,0.8,0.68,0.32000000000000006
Tunisia,1994,1,0.1,0.085,0.04000000000000001
Tunisia,1996,16,1.6,1.36,0.6400000000000001
Tunisia,1997,9,0.9,0.765,0.36000000000000004
Tunisia,1998,7,0.7,0.595,0.27999999999999997
Tunisia,2000,14,1.4,1.19,0.5599999999999999
Tunisia,2001,20,2.0,1.7,0.8
Tunisia,2002,1,0.1,0.085,0.04000000000000001
Tunisia,2004,18,1.8,1.53,0.7200000000000001
Tunisia,2005,20,2.0,1.7,0.8
Tunisia,2006,10,1.0,0.85,0.4
Tunisia,2008,18,1.8,1.53,0.7200000000000001
Tunisia,2009,7,0.7,0.595,0.27999999999999997
Tunisia,2010,3,0.3,0.255,0.12
Tunisia,2012,10,1.0,0.85,0.4
Tunisia,2013,8,0.8,0.68,0.32000000000000006
Tunisia,2015,9,0.9,0.765,0.36000000000000004
Tunisia,2016,3,0.3,0.255,0.12
Tunisia,2017,14,1.4,1.19,0.5599999999999999
Tunisia,2018,5,0.5,0.425,0.2
Tunisia,2019,6,0.6,0.51,0.24
Tunisia,2021,11,1.1,0.935,0.44000000000000006
Tunisia,2022,7,0.7,0.595,0.27999999999999997
Tunisia,2023,5,0.5,0.425,0.2
Tunisia,2024,2,0.2,0.17,0.08000000000000002
Tunisia,2025,22,2.2,1.87,0.8800000000000001
Tunisia,2026,2,0.2,0.17,0.08000000000000002
Turkey,1924,2,0.2,0.17,0.08000000000000002
Turkey,1928,1,0.1,0.085,0.04000000000000001
Turkey,1949,7,0.7,0.595,0.27999999999999997
Turkey,1954,14,1.4,1.19,0.5599999999999999
Turkey,1959,2,0.2,0.17,0.08000000000000002
Turkey,1961,4,0.4,0.34,0.16000000000000003
Turkey,1965,4,0.4,0.34,0.16000000000000003
Turkey,1966,1,0.1,0.085,0.04000000000000001
Turkey,1967,2,0.2,0.17,0.08000000000000002
Turkey,1968,1,0.1,0.085,0.04000000000000001
Turkey,1969,1,0.1,0.085,0.04000000000000001
Turkey,1970,3,0.3,0.255,0.12
Turkey,1971,2,0.2,0.17,0.08000000000000002
Turkey,1972,3,0.3,0.255,0.12
Turkey,1973,2,0.2,0.17,0.08000000000000002
Turkey,1974,3,0.3,0.255,0.12
Turkey,1975,2,0.2,0.17,0.08000000000000002
Turkey,1976,5,0.5,0.425,0.2
Turkey,1977,4,0.4,0.34,0.16000000000000003
Turkey,1979,5,0.5,0.425,0.2
Turkey,1980,1,0.1,0.085,0.04000000000000001
Turkey,1982,1,0.1,0.085,0.04000000000000001
Turkey,1983,7,0.7,0.595,0.27999999999999997
Turkey,1984,1,0.1,0.085,0.04000000000000001
Turkey,1985,1,0.1,0.085,0.04000000000000001
Turkey,1987,2,0.2,0.17,0.08000000000000002
Turkey,1988,6,0.6,0.51,0.24
Turkey,1989,6,0.6,0.51,0.24
Turkey,1991,1,0.1,0.085,0.04000000000000001
Turkey,1992,5,0.5,0.425,0.2
Turkey,1993,6,0.6,0.51,0.24
Turkey,1994,8,0.8,0.68,0.32000000000000006
Turkey,1995,8,0.8,0.68,0.32000000000000006
Turkey,1996,8,0.8,0.68,0.32000000000000006
Turkey,1997,13,1.3,1.105,0.52
Turkey,1998,5,0.5,0.425,0.2
Turkey,1999,11,1.1,0.935,0.44000000000000006
Turkey,2000,7,0.7,0.595,0.27999999999999997
Turkey,2001,20,2.0,1.7,0.8
Turkey,2002,20,2.0,1.7,0.8
Turkey,2003,17,1.7,1.4449999999999998,0.68
Turkey,2004,6,0.6,0.51,0.24
Turkey,2005,21,2.1,1.785,0.8400000000000001
Turkey,2006,8,0.8,0.68,0.32000000000000006
Turkey,2007,17,1.7,1.4449999999999998,0.68
Turkey,2008,13,1.3,1.105,0.52
Turkey,2009,8,0.8,0.68,0.32000000000000006
Turkey,2010,6,0.6,0.51,0.24
Turkey,2011,7,0.7,0.595,0.27999999999999997
Turkey,2012,4,0.4,0.34,0.16000000000000003
Turkey,2013,12,1.2,1.02,0.48
Turkey,2014,5,0.5,0.425,0.2
Turkey,2015,9,0.9,0.765,0.36000000000000004
Turkey,2016,7,0.7,0.595,0.27999999999999997
Turkey,2017,9,0.9,0.765,0.36000000000000004
Turkey,2018,4,0.4,0.34,0.16000000000000003
Turkey,2019,18,1.8,1.53,0.7200000000000001
Turkey,2020,6,0.6,0.51,0.24
Turkey,2021,28,2.8,2.38,1.1199999999999999
Turkey,2022,19,1.9,1.615,0.76
Turkey,2023,14,1.4,1.19,0.5599999999999999
Turkey,2024,17,1.7,1.4449999999999998,0.68
Turkey,2025,23,2.3,1.9549999999999998,0.9199999999999999
Turkey,2026,2,0.2,0.17,0.08000000000000002
Turkmenistan,1997,8,0.8,0.68,0.32000000000000006
Turkmenistan,2001,12,1.2,1.02,0.48
Turkmenistan,2003,13,1.3,1.105,0.52
Turkmenistan,2004,12,1.2,1.02,0.48
Turkmenistan,2007,8,0.8,0.68,0.32000000000000006
Turkmenistan,2008,1,0.1,0.085,0.04000000000000001
Turkmenistan,2011,4,0.4,0.34,0.16000000000000003
Turkmenistan,2015,8,0.8,0.68,0.32000000000000006
Turkmenistan,2016,2,0.2,0.17,0.08000000000000002
Turkmenistan,2019,11,1.1,0.935,0.44000000000000006
Turkmenistan,2021,3,0.3,0.255,0.12
Turkmenistan,2023,3,0.3,0.255,0.12
Turkmenistan,2024,1,0.1,0.085,0.04000000000000001
Turks and Caicos Islands,2008,2,0.2,0.17,0.08000000000000002
